CODEREG,NOM_REGION,CODEDIST,NOM_DISTRI,CODECOM,NOM_COMMUN,ETAT_COMMU,SOURCE,HECTARES,MIS_A_JOUR
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350518",Vohitrandriana,,terrain,24431.862,"2002"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310405",Ambovombe Centre,,terrain,16391.885,"2002"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330501",Ambatomainty,,,116720.913,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310202",Ambalamanakana,,,8926.269,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310409",Talata Vohimena,,,26293.525,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350103",Analampasina,,,18472.371,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350101",Ambohimanga Atsimo,,,26587.824,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310203",Ambatofitorahana,,,6735.019,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350507",Andara,nouvelle,commune,10997.077,"2006"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310211",Antoetra,,,30538.270,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350420",Marofototra,,,35561.039,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350416",Mahavoky Nord,,,8862.097,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330210",Fiadanana,,,19501.966,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350405",Ambohitsara Est,,,6324.876,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310407",Anjoma,,,6884.452,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350106",Antsindra,,,25792.255,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310404",Ambohipo,,,3790.225,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350402",Ambodinonoka,,,19113.878,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350429",Vohilava,,terrain,39395.110,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350407",Andranambolava,,,7840.026,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330209",Camp Robin,,commune,7419.884,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350408",Andranomavo,nouvelle,commune,20627.662,"2006"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350102",Ambohimiera,,terrain,54971.376,"2003"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330215",Sahatona,,commune,10329.048,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350417",Mahela,,,16400.908,"2000"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330502",Fitampito,,,271721.702,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330204",Ambohinamboarina,,,17072.857,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330202",Ambatosoa,,,18194.768,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350422",Marosangy,,commune,14673.327,"2004"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330217",Vohiposa,,terrain,12479.574,"2002"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330606",Fanjakana,,terrain,46282.850,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350423",Morafeno,,,26743.473,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350113",Tsaratanana,,terrain,65505.748,"2003"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330218",Vohitrarivo,nouvelle,commune,15629.436,"2006"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330503",Ikalamavony,,terrain,102451.079,"2002"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330504",Mangidy,,terrain,54916.933,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350411",Antaretra,nouvelle,commune,20381.221,"2006"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350414",Mahatsara,,,11808.216,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330216",Sahave,,terrain,10370.600,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350427",Tsiatosika,,terrain,25204.826,"2002"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330201",Ambalakindresy,,,20632.833,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330205",Ampitana,,,5268.748,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330213",Manandroy,,terrain,6209.707,"2002"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330203",Ambohimahasoa,,terrain,1262.362,"2002"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330207",Ankerana,,commune,3975.813,"2004"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330211",Isaka,,terrain,9253.498,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350415",Mahatsara Atsimo,,,10705.431,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350404",Ambohinihaonana,,terrain,39393.581,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350421",Marokarima,,,25731.161,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350112",Ranomafana,,terrain,36797.446,"2003"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330212",Kalalao,,,10461.213,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330208",Befeta,,terrain,11740.873,"2002"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330206",Ankafina,,,9812.373,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350109",Kelilalina,,,15317.354,"2000"
"33",HAUTE_MATSIATRA,"3302",AMBOHIMAHASOA,"330214",Morafeno,,,7669.321,"2000"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330604",Anjoma Itsara,,,4999.178,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350419",Mananjary,,terrain,3178.959,"2002"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330602",Ambondrona,,terrain,12062.564,"2002"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330707",Androy,,terrain,27874.141,"2002"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330608",Isorana,,terrain,8783.251,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350426",Tsaravary,,terrain,12159.176,"2002"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330701",Alakamisy Ambohimaha,,terrain,13281.022,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350401",Ambalahosy,,commune,5203.889,"2004"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350108",Ifanadiana,,terrain,32501.881,"2003"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350418",Manakana,,,9223.178,"2000"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330508",Tsitondroina,,,129861.643,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350105",Antaretra,,,14047.955,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350409",Ankatafana,,commune,17543.887,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350403",Ambohimiarina II,,,8458.004,"2000"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330601",Ambalamadera II,,,5265.648,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330704",Ambalamahasoa,,,4261.551,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350412",Antsenavolo,,terrain,27502.190,"2002"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330609",Mahazoarivo,,,13289.674,"2000"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330506",Solila,,,54508.802,"2000"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330607",Iavinomby Vohibola,,terrain,3651.962,"2002"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330610",Nasandratrony,,,5225.953,"2000"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350413",Kianjavato,,terrain,13128.225,"2002"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330505",Tanamarina Sakay,,,61050.058,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330703",Ambalakely,,,3437.284,"2000"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330605",Ankarinarivo Maniris,,,5368.457,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330709",Ivoamba,,terrain,4618.118,"2002"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330711",Ranoroahina Mahatsin,,terrain,5441.289,"2002"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330611",Soatanana,,,3605.706,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330702",Alatsinainy Ialamari,,,22124.943,"2000"
"33",HAUTE_MATSIATRA,"3306",ISANDRA,"330603",Andoharanomaitso,,terrain,24857.315,"2002"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330712",Sahambavy,,,9238.335,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350215",Tolongoina,,terrain,24620.930,"2003"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330304",4eme Arrondissement,,terrain,1658.797,"2002"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350104",Androrangavola,,,27349.879,"2000"
"33",HAUTE_MATSIATRA,"3305",IKALAMAVONY,"330507",Tanamarina Bekisopa,,terrain,191242.951,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350424",Namorona,,commune,47872.813,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350406",Andonabe,,,14313.729,"2000"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330307",1er Arrondissement,,terrain,1183.466,"2002"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330710",Ialanindro,nouvelle,commune,1401.537,"2004"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330306",2eme Arrondissement,,terrain,687.923,"2002"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350203",Ambohimisafy,,,11396.616,"2000"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330301",3eme Arrondissement,,terrain,1567.024,"2002"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330305",5eme Arrondissement,,terrain,1230.883,"2002"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350410",Anosimparihy,,,32228.087,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330713",Taindambo,,commune,3288.736,"2004"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330302",7eme Arrondissement,,terrain,1386.720,"2002"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330110",Fenoarivo,,,105603.667,"2000"
"33",HAUTE_MATSIATRA,"3303",FIANARANTSOA I,"330303",6eme Arrondissement,,terrain,1894.714,"2002"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330708",Fandrandava,,,4126.501,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330705",Andrainjato Centre,,,4135.350,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330410",Soaindrana,,,3692.096,"2000"
"33",HAUTE_MATSIATRA,"3307",LALANGINA,"330706",Andrainjato Est,nouvelle,commune,2994.778,"2006"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350428",Vatohandrina,,terrain,8694.961,"2002"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330413",Vohimarina Lamosina,,terrain,38887.012,"2002"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330411",Talatanampano,,,8173.822,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330408",Mahasoabe,,terrain,7594.459,"2002"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350111",Marotoko,,,15977.884,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330403",Andranovorivato,,,21611.216,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330406",Vohibato Andrefana,nouvelle,commune,4281.919,"2006"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330409",Maneva,,commune,4991.687,"2004"
"35",VATOVAVY FITOVINANY,"3504",MANANJARY,"350425",Sandrohy,,,13599.473,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330405",Ihazoara,nouvelle,commune,4380.163,"2006"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350316",Anteza,,terrain,13760.349,"2003"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330401",Alakamisy Itenina,,,12896.737,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330402",Andranomiditra,,,19442.458,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350212",Maromiandra,,commune,12689.527,"2004"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350311",Ampasimanjeva,,terrain,10863.191,"2003"
"34",IHOROMBE,"3402",IHOSY,"340216",Satrokala,,,213503.141,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350334",Saharefo,,,6816.233,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350312",Ampasimboraka,,,3938.076,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330414",Vohitrafeno,,,6949.700,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330111",Iarintsena Firaisant,,terrain,66808.068,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350314",Analavory,,,7440.144,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350328",Mitanty,nouvelle,commune,2110.722,"2006"
"34",IHOROMBE,"3402",IHOSY,"340210",Menamaty Iloto,,,107362.215,"2000"
"34",IHOROMBE,"3402",IHOSY,"340212",Mahasoa,,,200651.512,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330407",Mahaditra,,,23086.832,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350342",Vohimanitra,,,3847.201,"2000"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330404",Ankaramalaza Mifanas,nouvelle,,6024.432,"2003"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350201",Ambatofotsy,,,14220.105,"2000"
"34",IHOROMBE,"3402",IHOSY,"340207",Antsoha,nouvelle,commune,108195.554,"2006"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350332",Ionilahy,,,6833.283,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350320",Kianjanomby,,commune,3276.376,"2004"
"33",HAUTE_MATSIATRA,"3304",VOHIBATO,"330412",Vinanitelo Andrefana,,terrain,19023.929,"2002"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330114",Manamisoa,,,9379.764,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350343",Vohimasina Nord,,,7798.530,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350319",Fenomby,,terrain,5506.985,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350318",Betampona,nouvelle,commune,2791.519,"2006"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350323",Mahamaibe,,,4468.584,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350322",Mahabako,,,5924.679,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350330",Nihaonana_Ambany,,,2443.377,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350341",Vohilava,,,3458.354,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350207",Belemoka,,,20034.906,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350310",Ambotaka,,,6409.094,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330103",Ambinaniroa Andonaka,,,69609.150,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350209",Ikongo (Fort-Carnot),,terrain,44555.248,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350344",Vohimasina Sud,,,22657.099,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350327",Mavorano,,,6373.439,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350335",Sahasinaka,,,5419.801,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330101",Ambalavao,,terrain,10172.034,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350304",Ambalavero,,,7226.033,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330112",Kirano Firarintsoa,,,4003.572,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330107",Anjoma,,,11047.435,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330108",Ankaramena,,,25607.736,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350301",Ambahatrazo,,,9140.139,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330109",Besoa,,,13994.311,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350204",Ambolomadinika,,,29337.113,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350333",Sahanambohitra,,,2604.829,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350308",Ambohitsara,,,8637.793,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330102",Ambinanindovoka,,terrain,8016.721,"2003"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330105",Ambohimandroso,,terrain,8811.730,"2003"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330104",Ambohimahamasina,,terrain,35580.938,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350313",Ampasimpotsy Sud,,,16728.564,"2000"
"34",IHOROMBE,"3402",IHOSY,"340219",Zazafotsy,,,105645.034,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350309",Amborondra,,,4925.723,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350306",Ambila,,,18384.362,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330106",Andrainjato,,,4824.473,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350329",Mizilo_Gara,,,7207.497,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330117",Vohitsaoka,,,54599.149,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330113",Mahazony,,,10974.526,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350307",Amboanjo_Ifaho,,terrain,10235.429,"2003"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350213",Sahalanona,,,22886.899,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330116",Sendrisoa,,terrain,31851.819,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350315",Anorombato,,,3903.265,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350317",Bekatra,,,11120.962,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350326",Marofarihy,,,5899.895,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350340",Vinanitelo,,,4975.894,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350214",Antanakambana,,,10089.821,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350206",Antodinga,nouvelle,commune,18955.548,"2004"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350331",Nosiala,,,6311.202,"2000"
"33",HAUTE_MATSIATRA,"3301",AMBALAVAO,"330115",Miarinarivo,,,11726.411,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350205",Ankarimbelo,nouvelle,commune,40523.510,"2005"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350337",Sorombo,,terrain,19014.965,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350345",Vohimasy,,,4305.327,"2000"
"34",IHOROMBE,"3403",IVOHIBE,"340301",Antambohobe,,terrain,99603.468,"2003"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350208",Ifanirea,,,24994.564,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350338",Tataho,,terrain,7966.756,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350324",Manakara,,terrain,2972.518,"2003"
"34",IHOROMBE,"3402",IHOSY,"340213",Ranohira,,terrain,254239.031,"2003"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350303",Ambalaroka,,,5348.042,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350321",Lokomby,,,2898.245,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320513",Maroteza,,commune,28952.971,"2004"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350302",Ambahive,,terrain,4637.438,"2003"
"34",IHOROMBE,"3403",IVOHIBE,"340303",Ivongo,,,113039.148,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350336",Sakoagna,,,7599.256,"2000"
"35",VATOVAVY FITOVINANY,"3502",IKONGO,"350210",Kalafotsy,,,24765.161,"2000"
"34",IHOROMBE,"3402",IHOSY,"340215",Sakalalina,,,61321.458,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350614",Sahalava,,,8563.631,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350325",Mangatsiotra,,,5720.551,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350339",Vatana,,,2313.431,"2000"
"34",IHOROMBE,"3402",IHOSY,"340202",Ambia,,,29666.892,"2000"
"35",VATOVAVY FITOVINANY,"3503",MANAKARA,"350305",Ambandrika,,commune,1521.797,"2006"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350612",Nato,,terrain,14041.197,"2003"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350608",Lanivoa,,,3452.159,"2000"
"34",IHOROMBE,"3402",IHOSY,"340201",Ambatolahy,,terrain,120955.156,"2003"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350611",Mahazoarivo,,,22616.950,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350610",Mahasoabe,,,1377.297,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350601",Andemaka,,,4619.133,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320514",Vohiboreka,nouvelle,commune,11706.160,"2006"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350606",Ilakatra,,terrain,22068.336,"2003"
"34",IHOROMBE,"3402",IHOSY,"340214",Sahambano,,,77693.559,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350602",Ankarimbary,,,2119.444,"2000"
"34",IHOROMBE,"3402",IHOSY,"340206",Ankily,,,10156.408,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320509",Mahavelo,,,11208.151,"2000"
"34",IHOROMBE,"3402",IHOSY,"340205",Andiolava,,,58977.326,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350609",Mahabo,,,2256.374,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350618",Vohipeno,,terrain,2652.778,"2003"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350603",Anoloka,nouvelle,commune,2021.483,"2006"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350615",Savana,,,2765.023,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350605",Ifatsy,,commune,7386.048,"2005"
"34",IHOROMBE,"3402",IHOSY,"340208",Ihosy,,terrain,2805.946,"2003"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320512",Manato,,commune,14197.406,"2005"
"34",IHOROMBE,"3403",IVOHIBE,"340302",Ivohibe,,terrain,93977.011,"2003"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320507",Karianga,,commune,19184.067,"2004"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350619",Vohitrindry,,terrain,6116.221,"2003"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350607",Ivato,,,820.702,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320506",Ivato,,terrain,18632.096,"2002"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350617",Vohindava,,,7758.290,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350616",Vohilany,,commune,403.395,"2004"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350613",Onjatsy,,,504.317,"2000"
"34",IHOROMBE,"3402",IHOSY,"340211",Irina,,,15172.047,"2000"
"34",IHOROMBE,"3402",IHOSY,"340218",Tolohomiady,nouvelle,commune,4267.436,"2006"
"34",IHOROMBE,"3402",IHOSY,"340204",Analavoka,,,82316.880,"2000"
"35",VATOVAVY FITOVINANY,"3506",VOHIPENO,"350604",Antananambo,nouvelle,commune,5454.822,"2006"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320227",Sahamadio,,,6389.013,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320206",Amporoforo,,,20039.508,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320225",Marovandrika,,,7261.177,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320501",Ambohimanana,,commune,20929.552,"2004"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320503",Andakana,,,15387.921,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320230",Vohilengo,,terrain,8924.360,"2002"
"34",IHOROMBE,"3402",IHOSY,"340217",Soamatasy,,,57097.541,"2000"
"34",IHOROMBE,"3402",IHOSY,"340203",Analaliry,,terrain,46932.546,"2003"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320201",Ambalatany,,,6043.373,"2000"
"34",IHOROMBE,"3403",IVOHIBE,"340304",Maropaika,,,122357.847,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320214",Evato,,terrain,8222.444,"2002"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320510",Mahazoarivo,,terrain,22252.232,"2002"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320226",Namohora Iaborano,nouvelle,commune,5126.641,"2006"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320228",Tangainony,,,7173.197,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320202",Ambalavato_Nord,nouvelle,commune,10328.038,"2006"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320209",Anosy Tsararafa,,,12274.061,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320505",Iamonta,,commune,8937.678,"2004"
"34",IHOROMBE,"3401",IAKORA,"340103",Ranotsara Avaratra,,terrain,81415.093,"2003"
